National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2019-2020 school year,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (525) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""Washington""-County: ""king county""-School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
530771001264,WA-17001-3277,5307710,WA-17001,06,08,Whitman Middle School,Seattle School District No. 1,King County,9201 15 AV NW,SEATTLE,WA,98117,2336,(206)252-1200,11,City: Large,No,No,No,†,636.00000,33.00000,19.3000000,84.00000,14.00000
530771001265,WA-17001-2092,5307710,WA-17001,KG,05,Whittier Elementary School,Seattle School District No. 1,King County,1320 NW 75 ST,SEATTLE,WA,98117,5318,(206)252-1650,11,City: Large,No,No,No,†,444.00000,25.42000,17.5000000,22.00000,6.00000
530039003638,WA-17405-5508,5300390,WA-17405,PK,05,Wilburton Elementary School,Bellevue School District,King County,12300 Main Street,Bellevue,WA,98005,,(425)456-4300,12,City: Midsize,No,No,No,†,541.00000,33.24000,16.3000000,40.00000,16.00000
530423002257,WA-17414-4336,5304230,WA-17414,PK,05,Wilder Elementary,Lake Washington School District,King County,22130 NE 133rd,Woodinville,WA,98077,7270,(425)936-2740,21,Suburb: Large,No,No,No,†,405.00000,25.25000,16.0000000,12.00000,0.00000
530282000455,WA-17210-3583,5302820,WA-17210,PK,05,Wildwood Elementary School,Federal Way School District,King County,2405 S 300TH ST,FEDERAL WAY,WA,98003,4225,(253)945-4400,21,Suburb: Large,No,No,Yes,Yes,529.00000,35.04000,15.1000000,358.00000,48.00000
530771001267,WA-17001-3581,5307710,WA-17001,KG,05,Wing Luke Elementary School,Seattle School District No. 1,King County,3701 S KENYON ST,SEATTLE,WA,98118,4252,(206)252-7630,11,City: Large,No,No,Yes,Yes,312.00000,27.41000,11.4000000,188.00000,27.00000
530591000896,WA-17417-3749,5305910,WA-17417,PK,05,Woodin Elementary,Northshore School District,King County,12950 NE 195 ST,Bothell,WA,98011,2537,(425)408-5400,21,Suburb: Large,No,No,Yes,Yes,519.00000,30.72000,16.9000000,86.00000,30.00000
530591002922,WA-17417-3396,5305910,WA-17417,10,12,Woodinville Community Center,Northshore School District,King County,c/o Northshore School District,Bothell,WA,98021,8972,(425)483-2819,21,Suburb: Large,No,No,No,†,3.00000,1.00000,3.0000000,†,†
530591001994,WA-17417-4208,5305910,WA-17417,09,12,Woodinville HS,Northshore School District,King County,19819 136 NE,Woodinville,WA,98072,8797,(425)408-7400,21,Suburb: Large,No,No,No,†,1696.00000,80.59000,21.0000000,115.00000,54.00000
530282000456,WA-17210-3328,5302820,WA-17210,KG,08,Woodmont K-8 School,Federal Way School District,King County,26454 16TH AV S,DES MOINES,WA,98198,9325,(253)945-4500,21,Suburb: Large,No,No,Yes,Yes,467.00000,29.42000,15.9000000,219.00000,53.00000
530591002330,WA-17417-4377,5305910,WA-17417,PK,05,Woodmoor Elementary,Northshore School District,King County,12225 NE 160,Bothell,WA,98011,4167,(425)408-5600,21,Suburb: Large,No,No,Yes,No,774.00000,52.72000,14.7000000,114.00000,46.00000
530039000096,WA-17405-3167,5300390,WA-17405,PK,05,Woodridge Elementary,Bellevue School District,King County,12619 SE 20th Place,Bellevue,WA,98005,4646,(425)456-6200,12,City: Midsize,No,No,No,†,482.00000,28.76000,16.8000000,60.00000,19.00000
530813003439,WA-17406-5315,5308130,WA-17406,09,12,Youthsource,Tukwila School District,King County,Tukwila School District,Tukwila,WA,98168,,(206)901-7905,12,City: Midsize,No,No,Yes,Yes,4.00000,–,†,†,†
